2.22e+00  0.547732918
2.32e+00  0.5477375154
2.42e+00  0.547736093
2.53e+00  0.5477176408
2.65e+00  0.5477009756
2.77e+00  0.5477291708
2.89e+00  0.5477318522
3.03e+00  0.5477169534
3.16e+00  0.5477378335
3.31e+00  0.5477389702
3.46e+00  0.5477338706
3.61e+00  0.5477245017
3.78e+00  0.5477253392
3.95e+00  0.5477253329
4.12e+00  0.5477408527
4.31e+00  0.5477312144
4.51e+00  0.5477126428
4.71e+00  0.5477299005
4.92e+00  0.5477314644
5.15e+00  0.5477234811
5.38e+00  0.5477260063
5.62e+00  0.5477281971
5.88e+00  0.5477315002
6.14e+00  0.5477379779
6.42e+00  0.5476793425
6.71e+00  0.5477168039
7.02e+00  0.5477327596
7.33e+00  0.5477324746
7.67e+00  0.5477159242
8.01e+00  0.5476876371
8.38e+00  0.5477237149
8.76e+00  0.5476740079
9.15e+00  0.5477302683
9.57e+00  0.5476373954
1.00e+01  0.5477404229
1.05e+01  0.5477037626
1.09e+01  0.5477015457
1.14e+01  0.5476997431
1.19e+01  0.5477273891
1.25e+01  0.5477843387
1.30e+01  0.5477346004
1.36e+01  0.5476819904
1.43e+01  0.5476872899
1.49e+01  0.5477645613
1.56e+01  0.5477756084
1.63e+01  0.5477757236
1.70e+01  0.5477417583
1.78e+01  0.5477361924
1.86e+01  0.5477374078
1.94e+01  0.5476820638
2.03e+01  0.5474006188
2.12e+01  0.5477460208
2.22e+01  0.5477421453
2.32e+01  0.5475190757
2.42e+01  0.5481272139
2.53e+01  0.5476561428
2.65e+01  0.5475497449
2.77e+01  0.547622675
2.89e+01  0.5475682963
3.03e+01  0.547639663
3.16e+01  0.5477580889
3.31e+01  0.5475118281
3.46e+01  0.547306001
3.61e+01  0.5477592451
3.78e+01  0.5477639671
3.95e+01  0.5475456078
4.12e+01  0.5476097384
4.31e+01  0.547505729
4.51e+01  0.5472593432
4.71e+01  0.5476681804
4.92e+01  0.547646058
5.15e+01  0.5477404897
5.38e+01  0.5476934782
5.62e+01  0.5474871381
5.88e+01  0.5476068389
6.14e+01  0.5476735581
6.42e+01  0.5475117183
6.71e+01  0.5477320585
7.02e+01  0.5475780895
7.33e+01  0.5477054133
7.67e+01  0.5475272089
8.01e+01  0.5474977224
8.38e+01  0.5474660234
8.76e+01  0.5474332064
9.15e+01  0.5471623363
9.57e+01  0.5474584111
1.00e+02  0.5473577444
1.05e+02  0.5475877702
1.09e+02  0.5474440028
1.14e+02  0.547199785
1.19e+02  0.547693397
1.25e+02  0.5475140618
1.30e+02  0.5471298553
1.36e+02  0.5473799257
1.43e+02  0.5477219592
1.49e+02  0.547766681
1.56e+02  0.5476278259
1.63e+02  0.5472702442
1.70e+02  0.5469498526
1.78e+02  0.5476657605
1.86e+02  0.5472316693
1.94e+02  0.5476136267
2.03e+02  0.5471704974
2.12e+02  0.5469389956
2.22e+02  0.5468607448
2.32e+02  0.5476236477
2.42e+02  0.547150846
2.53e+02  0.5476058438
2.65e+02  0.5473826375
2.77e+02  0.5475347981
2.89e+02  0.5474346201
3.03e+02  0.5470412498
3.16e+02  0.5464749911
3.31e+02  0.5463782595
3.46e+02  0.5475170323
3.61e+02  0.5465931938
3.78e+02  0.5475407717
